Timestamp,Severity,Reasons,ImagePath,OCRText
2025-04-23 18:31:53,⚠️ MEDIUM RISK,urgent,/Users/taek/Desktop/phish_screenshots/screenshot_20250423-183149.png,"@ Preview File Edit View Go Tools Window’ Help Wed Apr 23 6:31PM  Oo €L) v_ Screenshot 2025-04-15 at 3.20.04PM  © DHL OFFICE & Junk - aintuh810@gmail.com April 11, 2025 at 4:59PM ATTENTION DEAR BENEFICIARY  To: undisclosed-recipients:;, Bcc: Shamonte (TAE) Knight,  Reply-To: dhloffice7635@gmail.com  Details  ATTENTION DEAR BENEFICIARY Your ATM Card worth of $11.5million USD has been approved and was deposited with DHL delivery company for registration, Unfortunately we failed to deliver the ATM CARD which was sent on 9th of april 2025 in time because the address is not correct.  Please forward your correct location information so that | will deliver your ATM card to you at your door step to avoid delivery to the wrong person  full name  Home address  Email address  Nearest Airport  Phone number.  Copy of your ID card  Your urgent reply is needed immediately Best Regard  Wayne Johnston  282BOFeeO7SBOHOBONS GH £082 °  "
2025-04-23 18:35:57,⚠️ MEDIUM RISK,urgent,/Users/taek/Desktop/phish_screenshots/screenshot_20250423-183552.png,"@ Preview File Edit View Go Tools Window Help © €& 4) Fe Q fS Wed Apr 23 6:35PM  e@o®@ &- IMG_7293.PNG ®©® QQ wh oO »  8:08 4  Instagram  S = Emi090 >  &' ©  DHL OFFICE  m Emi090 7:43PM ATTENTION DEAR BENEFICIARY : Well congratulations you can have it and i hope it To: idisclosed-recipients: Bcc: will really helps you.......where are you located.?  Reply-To: dhloffice7635@gmail.cor (w)) ©  TAE 7:44PM Genuinely thanks! It’ll make my life 100000000x’s  ATTENTION DEAR BENEFICIARY Sesior live ta Clarkston gat “ne ys, Emi090 7:45pm Your ATM Card worth of $11.5million USD hag . Ohh i just moved to Augusta ga last week for my job but i can send it to you through FedEx if you don't Unfortunately we failed to deliver the ATM CA| mind PI fi d t | ti inf ti TAE 7:48PM ease Orward your correct location Intormads That’s ok. I’ll give you my PO. Box or my address just  deliver your ATM card to you at your door ster Imk  the wrong person Emi090 7:49PM full name : As | will be needing your email,address and you are  ace to cover the shipping fee if that is okay with you Home address...... pping y with y  Email address....... TAE 7:49PM Nearest Airport....... sme Yup no problem Phone number...... 1 ® Copy of your ID card Your urgent reply is needed immediately ™% Emi090 7:50pm  Best Regard g What is your P.O, Box & (editea) Wayne Johnston  Message @Emi090  "
2025-04-23 19:56:24,High,,test_screenshot.png,"Testimage, Link: ntp/example.com URGENTaction needed! Verify Now!"
2025-04-23 20:05:10,High,,test_screenshot.png,"Testimage, Link: ntp/example.com URGENTaction needed! Verify Now!"
2025-04-23 20:10:59,✅ SAFE,,/Users/taek/Desktop/phish_screenshots/screenshot_20250423-201056.png,"@ Preview File  eco H-  Edit View Go  IMG_7293.PNG  Tools  Window  Help  © QQ ae Emi090 > GS a  &' © Emi090 7:43PM  Well congratulations you can have it and i hope it will really helps you.......where are you located.?  91) @  TAE 7:44PM Genuinely thanks! It’ll make my life 1OO000000x’s easier | live In Clarkston ga!  Emi090 7:45PM  Ohh i just moved to Augusta ga last week for my job but i can send it to you through FedEx if you don't mind  TAE 7:48PM That’s ok. I’ll give you my PO. Box or my address just imk  Emi090 7:49PM As | will be needing your email,address and you are to cover the shipping fee if that is okay with you  TAE 7:49PM Yup no problem  &: ©  Emi090 7:50PM What is your PO. Box & (edited)  a Message @Emi090 (_;) &  ee +.  (C) &) Qy Search  id  Q  Oo Ce)  Wed Apr 23 8:10PM"
2025-04-23 20:28:43,⚠️ MEDIUM RISK,⚠️ Urgency|⚠️ Urgency,/Users/taek/Desktop/phish_screenshots/screenshot_20250423-202839.png,"4 Preview File Edit View Go Tools Window’ Help E ) Wed Apr 23 8:28PM\n\n@ LJ vy Screenshot 2025-04-15 at 3.20.04PM\n\nDHL OFFICE & Junk - aintuh810@gmail.com April 11, 2025 at 4:59PM\nATTENTION DEAR BENEFICIARY\n\n. ; Details\nTo: undisclosed-recipients:;, Bcc: Shamonte (TAE) Knight,\n\nReply-To: dhloffice7635@gmail.com\n\nATTENTION DEAR BENEFICIARY\nYour ATM Card worth of $11.5million USD has been approved and was deposited with DHL delivery company for registration,\nUnfortunately we failed to deliver the ATM CARD which was sent on 9th of april 2025 in time because the address is not correct.\n\nPlease forward your correct location information so that | will\ndeliver your ATM card to you at your door step to avoid delivery to\nthe wrong person\n\nfull name ............+.\n\nHome address......\n\nEmail address.......\n\nNearest Airport.......\n\nPhone number......\n\nCopy of your ID card\n\nYour urgent reply is needed immediately\nBest Regard\n\nWayne Johnston"
2025-04-23 20:46:48,⚠️ MEDIUM RISK,⚠️ Urgency|⚠️ Urgency,/Users/taek/Desktop/phish_screenshots/screenshot_20250423-204643.png,"@ Preview File Edit View Go Tools Window’ Help E ) Wed Apr 23 8:46PM\n\n@ fLJ vy Screenshot 2025-04-15 at 3.20.04PM\n\nDHL OFFICE & Junk - aintuh810@gmail.com April 11, 2025 at 4:59PM\nATTENTION DEAR BENEFICIARY\n\n. ; Details\nTo: undisclosed-recipients:;, Bcc: Shamonte (TAE) Knight,\n\nReply-To: dhloffice7635@gmail.com\n\nATTENTION DEAR BENEFICIARY\nYour ATM Card worth of $11.5million USD has been approved and was deposited with DHL delivery company for registration,\nUnfortunately we failed to deliver the ATM CARD which was sent on 9th of april 2025 in time because the address is not correct.\n\nPlease forward your correct location information so that | will\ndeliver your ATM card to you at your door step to avoid delivery to\nthe wrong person\n\nfull name ............+.\n\nHome address......\n\nEmail address.......\n\nNearest Airport.......\n\nPhone number......\n\nCopy of your ID card\n\nYour urgent reply is needed immediately\nBest Regard\n\nWayne Johnston"
2025-04-23 20:53:24,⚠️ MEDIUM RISK,⚠️ Urgency|⚠️ Urgency,/Users/taek/Desktop/phish_screenshots/screenshot_20250423-205319.png,"4 Preview File Edit View Go Tools Window’ Help E ) Wed Apr 23 8:53PM\n\n@ fLJ vy Screenshot 2025-04-15 at 3.20.04PM\n\nDHL OFFICE & Junk - aintuh810@gmail.com April 11, 2025 at 4:59PM\nATTENTION DEAR BENEFICIARY\n\n. ; Details\nTo: undisclosed-recipients:;, Bcc: Shamonte (TAE) Knight,\n\nReply-To: dhloffice7635@gmail.com\n\nATTENTION DEAR BENEFICIARY\nYour ATM Card worth of $11.5million USD has been approved and was deposited with DHL delivery company for registration,\nUnfortunately we failed to deliver the ATM CARD which was sent on 9th of april 2025 in time because the address is not correct.\n\nPlease forward your correct location information so that | will\ndeliver your ATM card to you at your door step to avoid delivery to\nthe wrong person\n\nfull name ............+.\n\nHome address......\n\nEmail address.......\n\nNearest Airport.......\n\nPhone number......\n\nCopy of your ID card\n\nYour urgent reply is needed immediately\nBest Regard\n\nWayne Johnston"
2025-04-23 21:12:00,⚠️ MEDIUM RISK,⚠️ Urgency|⚠️ Urgency,/Users/taek/Desktop/phish_screenshots/screenshot_20250423-211155.png,"DHL OFFICE & Junk - aintuh810@gmail.com April 11, 2025 at 4:59 PM\nATTENTION DEAR BENEFICIARY\n\nTo: undisclosed-recipients:;, Bcc: Shamonte (TAE) Knight,\n\nReply-To: dhloffice7635@gmail.com\n\nATTENTION DEAR BENEFICIARY\nYour ATM Card worth of $11.5million USD has been approved and was deposited with DHL delivery company for registration,\nUnfortunately we failed to deliver the ATM CARD which was sent on 9th of april 2025 in time because the address is not correct.\n\nPlease forward your correct location information so that | will\ndeliver your ATM card to you at your door step to avoid delivery to\nthe wrong person\n\nfull name ............+.\n\nHome address......\n\nEmail address.......\n\nNearest Airport.......\n\nPhone number......\n\nCopy of your ID card\n\nYour urgent reply is needed immediately\nBest Regard\n\nWayne Johnston"
2025-04-24 00:20:40,⚠️ MEDIUM RISK,⚠️ Urgency|⚠️ Urgency,/Users/taek/Desktop/phish_screenshots/screenshot_20250424-002031.png,"@ Mail File Edit View Mailbox Message Format Window Help (a) © €& @) F Q Se ThuApr 24 12:20AM\n\neee Searching ""All Mailbo... S) 4 gC B wW >> Q DHL OFFICE ATTEO\nSearch Top Hits\n© All Mailboxes DHL OFFICE 4/11/25\nDHLOFFICE Junk ai... 4/11/25 DO ATTENTION DEAR BENEFICIARY\nATTENTION DEAR BENEFICIARY Details\n\nFavorites\n\nv & All inboxes\n\nTo: undisclosed-recipients:;, &1 more\nReply-To: dhloffice7635@gmail.com\n\nATTENTION BEAR BENEFICIARY\nYour...deposited with DAL delivery...\n\n€& iCloud 26\n\nAll Results ATTENTION DEAR BENEFICIARY\n\n€& Exchange 496\nDHL OFFICE Junk -ai... 4/11/25\nATTENTION DEAR BENEFICIARY\n\nClarkston 4 *\nTT! 6) 6) °\n© aintuh81... 3,657 MERE BEES BENEFICIARY Unfortunately we failed to deliver the ATM CARD which was sent on th of april\nYour...deposited with DHE delivery... gt .\n2025 in time because the address is not correct.\n\n> ¥& VIPs 1AM 2AM 3AM 4AM 5AM 6AM\n\nYour ATM Card worth of $11.5million USD has been approved and was\n\n© Google 1,260 deposited with DHL delivery company for registration,\n\nIsolated Thunderstorms\nH:75° L:63°\n\nPlease forward your correct location information so that | will &\n> ) Flagged 360 deliver your ATM card to you at your door step to avoid delivery to & ad ad ad ad “a\nthe wron rson ° 4° 4° 4°e 3° 4e\n107 5 © allrafts 9 9 pe 65° «6 6 6 6 6\nfull name .....\n> All Sent 2 Home address.\nEmail address.\nv & All Junk Nearest Airport.\nA Phone number.\ni iCloud 1 Copy of your ID card\nYour urgent reply is needed immediately\n‘J Exchange 4 Best Regard\nWayne Johnston\nGoogle 32 y!\n® aintuh810... 376\n> {iJ All Trash 101\n\n980866998008002 00° 802m\n\nSmart Mailboxes\nOn My Mac\n\niCloud\n© Inbox\n{S. Drafts\nJ Sent\n(@ Junk\nii) Trash\nArchive\n\n26"
2025-04-24 00:21:48,⚠️ MEDIUM RISK,⚠️ Urgency|⚠️ Urgency,/Users/taek/Desktop/phish_screenshots/screenshot_20250424-002139.png,"@ Mail File Edit View Mailbox Message Format Window Help (a) © 8 @ F Q Sw ThuApr 24 12:21AM\n\nH un H , —\neee obey o S) Se GF B W >> Q DHL OFFICE ATTEO\nSearch Top Hits\n©& All Mailboxes (> DHL OFFICE 41/25\nMER dunk ai... atta DO ATTENTION DEAR BENEFICIARY\nFavorites ATTENTION DEAR BENEFICIARY To: undisclosed-recipiente, & 1 Details\nATTENTION DEAR BENEFICIARY oO: undisclose Gale Si, more\nv & All inboxes Your...deposited with BAD delivery... Reply-To: dhloffice7635@gmail.com\n€& iCloud 26\nAll Results ATTENTION DEAR BENEFICIARY\n©) Exchange 496\nS DHUOFFICE Junk-ai.. 4/11/25 Your ATM Card worth of $11.5million USD has been approved and was ston ro\nGoogle 1,260 ATTENTION DEAR BENEFICIARY deposited with DHL delivery company for registration, awe) Isolated Thunderstorms\n© aintuh81.. 3,657 crag peel ror eta ind Unfortunately we failed to deliver the ATM CARD which was sent on Sth of april ) RAS? Iss\n...deposited with DAE delivery... gt A\n2025 in time because the address is not correct.\n> VIPs 2AM 3AM 4AM 5AM 6AM\nPlease forward your correct location information so that | will\n> 9 Flagged 360 deliver your ATM card to you at your door step to avoid delivery to » ad ad & “5\nthe wron: rson ° ° ° ° °\n; > —) All Drafts a ig pe 64 64 64 63' 64\nBe : full name\n> ¥ All Sent 2 Home address.\nEmail address..\nv W& All Junk Nearest Airport.\nA Phone number.\ni iCloud 1 Copy of your ID card\nYour urgent reply is needed immediately\n‘( Exchange 4 Best Regard\nWayne Johnston\n@ Google 32 MA\n\n® aintuh810... 377\n> [iJ All Trash 101\n\nSmart Mailboxes\nOn My Mac\n\niCloud\n\n© Inbox 26\n{5 Drafts\n\nJ Sent\n\n(@ Junk 1\nli] Trash\n\n& Archive\n\n280866098 0080N2 00 s0ea"
2025-04-24 00:26:50,⚠️ MEDIUM RISK,🔗 Contains URL|🧾 Fake Invoice/Payment,/Users/taek/Desktop/phish_screenshots/screenshot_20250424-002646.png,"€ Terminal Shell Edit View Window’ Help\n\nTo: +1 (365) 986-4399\n\niMessage\nMon, Jul 29 at 1:12PM\n\nU.S. Customs: You have a USPS parcel being cleared, due to\nthe detection of an invalid zip code address, the parcel can\nnot be cleared, the parcel is temporarily detained, please\nconfirm the zip code address information in the link within 24\nhours.\n\nhttps://us-usps-wuninia.xyz/i\n(Please reply with a Y, then exit the text message and open it\nagain to activate the link, or copy the link into your Safari\n\nbrowser and open it)\n\nHave a great day from the USPS team!\n\n8eeeeed0e806080-\n\n980866998 008002 00 S0eR')! hae\n\nm ©®\n\nClarkston 7\n\n66°\n\n1AM 2AM\n\na j&\n65° 364°\n\n> Q S&F ThuApr 24 12:26AM\n\na\n\nIsolated Thunderstorms\n\nH:75° L:63°\n\n3AM 4AM 5AM 6AM\noe js es ®\n64° 64° 63° 64°\n\ni) &"
2025-04-24 00:30:26,⚠️ MEDIUM RISK,🔗 Contains URL|🧾 Fake Invoice/Payment,/Users/taek/Desktop/phish_screenshots/screenshot_20250424-003022.png,"@ Terminal Shell Edit View Window Help cs 2 © 8 DM SF Q S ThuApr24 12:30AM\nTo: +1 (365) 986-4399 ™ @\niMessage sie\nMon, Jul 29 at 1:12PM =e.\nU.S. Customs: You have a USPS parcel being cleared, due to\nthe detection of an invalid zip code address, the parcel can\nnot be cleared, the parcel is temporarily detained, please\nconfirm the zip code address information in the link within 24\nhours.\nClarkston 7 &\nhttps://us-usps-wuninia.xyz/i 6 6 ° Cloudy\n“70 | R20\n(Please reply with a Y, then exit the text message and open it nA? (eis)\nagain to activate the link, or copy the link into your Safari 1AM 2AM 3AM 4AM 5AM 6AM\nbrowser and open it) a\nHave a great day from the USPS team! 65° 64° 64° 64° 63° 64°\n\n280866908 008002 08° soem)!\n\n8eeeeed0e806080-"
2025-04-24 00:33:58,⚠️ MEDIUM RISK,🔗 Contains URL|🧾 Fake Invoice/Payment,/Users/taek/Desktop/phish_screenshots/screenshot_20250424-003353.png,"€ Messages File Edit View Conversation\n\ntaek — Launch P\n\nLast login: Thu Apr 24 00:30:17\n/Users/taek/PHISH-ER-Lite/Launc\ntaek@TAEs—MacBook-Air ~ % /User\nxit;\n\n=== PHISH-ER + Tray launched. P\n+ ~ App started!\n\nFormat Window Help\n\n(O) @) F Q ® ThuApr 24 12:33AM\n\nPERHHLEHEC®e:\n\nTo: +1 (365) 986-4399\niMessage\nMon, Jul 29 at 1:12PM\n\nU.S. Customs: You have a USPS parcel being cleared, due to\nthe detection of an invalid zip code address, the parcel can\nnot be cleared, the parcel is temporarily detained, please\nconfirm the zip code address information in the link within 24\nhours.\n\nhttps://us-usps-wuninia.xyz/i\n(Please reply with a Y, then exit the text message and open it\nagain to activate the link, or copy the link into your Safari\n\nbrowser and open it)\n\nHave a great day from the USPS team!\n\nq))\n\n+\n\nm ©@\n\nn_history.csv Cloudy\nH:75° L:63°\n\n3AM 4AM 5AM 6AM\n\noe & e& ®\n64° 64° 63° 64°\n\nsher_icon.png\n\n @ : va\n\n980866998 008002 00 s0en)! pat"
2025-04-24 00:38:16,⚠️ MEDIUM RISK,🔗 Contains URL|🧾 Fake Invoice/Payment,/Users/taek/Desktop/phish_screenshots/screenshot_20250424-003811.png,"@ Messages File Edit View Conversation Format Window Help\n\n© & @&) F Q S~ws ThuApr 24 12:38AM\n\nTo: +1 (365) 986-4399 ~ ©®@\n\niMessage ”\nMon, Jul 29 at 1:12PM sii\n\nU.S. Customs: You have a USPS parcel being cleared, due to\nthe detection of an invalid zip code address, the parcel can\nnot be cleared, the parcel is temporarily detained, please\nconfirm the zip code address information in the link within 24\n\nhours.\nClarkston 7 a\nhttps://us-usps-wuninia.xyz/i 6 6 [o) Cloudy\n“70 | R20\n(Please reply with a Y, then exit the text message and open it BAD WSs\nagain to activate the link, or copy the link into your Safari 1AM 2AM 3AM 4AM 5AM 6AM\nbrowser and open it) a\nHave a great day from the USPS team! 65° 64° 64° 64° 63° 64°\n\n280866008008002 00° s0en"")\n\n+\n\nPERHHLEHE LC®:"
2025-04-24 00:39:30,⚠️ MEDIUM RISK,🔗 Contains URL|🧾 Fake Invoice/Payment,/Users/taek/Desktop/phish_screenshots/screenshot_20250424-003925.png,"@ Messages File Edit\n\na\ntaek -\n\ntaek@TAEs—MacBook-Ai\nxit;\n\n=== PHISH-ER + Tray\n+, * App started!\n\nView Conversation\n\nFormat\n\nWindow Help\n\nLast login: Thu Apr :\n/Users/taek/PHISH-ER:\n\nPeRHRHLEHE Ce:\n\nTo: +1 (365) 986-4399\n\niMessage\nMon, Jul 29 at 1:12PM\n\nU.S. Customs: You have a USPS parcel being cleared, due to\nthe detection of an invalid zip code address, the parcel can\nnot be cleared, the parcel is temporarily detained, please\nconfirm the zip code address information in the link within 24\nhours.\n\nhttps://us-usps-wuninia.xyz/i\n(Please reply with a Y, then exit the text message and open it\nagain to activate the link, or copy the link into your Safari\n\nbrowser and open it)\n\nHave a great day from the USPS team!\n\n+\n\n™\n\n© BB\n\nClarkston 7\n\n66°\n\n1AM 2AM\n— | s\n\n65° 64°\n\n3AM\n\n64°\n\nQ\n\noa\ne\n\n4AM\n\n&\n64°\n\nThu Apr 24 12:39AM\n\n&\n\nCloudy\n\nH:75° L:63°\n5AM 6AM\n63° 64°\n\n980866998 008002 00 S0en)! pat"
2025-04-25 22:47:37,✅ SAFE,,/Users/taek/Desktop/phish_screenshots/screenshot_20250425-224732.png,"@ = Safari File\n\n@eooe M-\n\nEdit\n\n<\n\nView History Bookmarks Window Help a &c G&G) F Q S Fridpr25 10:47PM\n@® PhishRx- An AI-... © app.presentations.ai @ = OH +\n\nPhishRx- An Al-Powered Scam Defense App\n\nPHISHRx: Your Ultimate\n- Seam Defense Solution\n\nfee @ start Slideshow y ; ‘\nthe innovative Al-powered app designed to safeguard you\n-* from online scams with just one tap and one scan. Stay protected effortlessly\n\nme | > Shamonte \\n— ""7 Presenter :\n<\n\n@presentationsm"
2025-05-14 00:56:19,✅ SAFE,,/Users/taek/Desktop/phish_screenshots/screenshot_20250514-005614.png,"@ Xcode File Edit View Find Navigate Editor Product Debug Integrate Window _ Help ce (_ BD\n\nWed May 14 12:56AM\n\nWEDNESDAY THURSDAY FRIDAY SATURDAY\n(Check on probation = [THEY REPORT TO THE\n& > PAYBY © paysy ) @ Habibi’s phone Build Succeeded | 5/10/25 at 12:48 AM\n@HNQAOe® ob &< ContentView G Assets PAYBY ——— tS)\nY PAYBY PAYBY ) mm PAYBY ) ContentView ) No Selection\n— struct ConfettiParticle: Identifiable { &\nO Car situatio «al var opacity: Double = 1.0\n> fm Preview Content } . , re\n© Floor G Assets L:\nContentView mae J one\nPAYBYApp // MARK: - Feature 2.2: Financial Health Ring View EHS) pEITESS yy\n_ struct FinancialHealthRingView: View {\n22 more v aw PAYBYTests var progress: Double 63°\nPAYBYTests\nv @@ PAYBYUITests private var ringColor: Color {\nERSEM UTE if progress < @.33 {\nGas return .red.opacity(0@.85)\nPAYBYUITestsLaunchTests } else if progress < 0.66 {\nreturn .yellow.opacity(0.85)\n} else {\nreturn .green.opacity(@.85)\n}\n}\nvar body: some View {\nZStack {\nCircle()\n\n-stroke(lineWidth: 8.0)\n-opacity(@.3)\n- foregroundColor(Color.gray)\n\nCircle()\n\n-trim(from: @.@, to:\nCGFloat(min(self.progress, 1.0)))\n\n.stroke(style: StrokeStyle(lineWidth:\n8.@, lineCap: .round, lineJoin:\n-round) )\n\n- foregroundColor(ringColor)\n\n-rotationEffect(Angle(degrees: 270.0@))\n\n-animation(.linear(duration: @.7), value:\nprogress)\n\n}\nSOOS8OH=\n\nSEO08 e005\n\nwi"
2025-07-09 16:54:02,✅ SAFE,,/Users/taek/Desktop/phish_screenshots/screenshot_20250709-165354.png,"@ Finder File Edit View Go Window Help © €& ©) F Q ®S Wed Jul9 4:53PM\n\na) 2 nT eH eAe\n\nwe F\nbras xe ie. 2 : A\n3: WEDNESDAY THURSDAY SATURDAY -.\n] Fale 9 @ Strength Training @ Cardiovascular Exerci... @ Cognitive Enhanceme... = e * 4, f\n¥ ad\n| = of “0 4\n| . ; a mn a 9 : . %:\n' =, Se : * @ Flexibility and Mobility ee ye ba\n= a 10 | Execute Blueprint Acti... | Execute Blueprint Acti... | Execute Blueprint Acti... = 4 rig\n> 4 ae\n: Ss 6 APPOINTMENT ee eo\no be 11AM .\n\n12 te\n\nLast login: Wed Jul 9 @2:04:24 on ttys@03 Litesdly Shain\n/Users/taek/PHIS’ H:93° L:76\ntaek@MacBook-Ait @ @ @ < PHISH-ER-Lite : 308 7PM RPE TEES oa\n=== PHISH-ER + T by a\n? App started! { & & = “Ge\n° ‘° ° °\nRecents 88 86 81 81\n\nDownloads PYTHON SHELL s b> :\n\nPYTHON > .\n\ntaek phisher_ai_gui.py test_screenshot.p Launch PHISH- — scan_history.csv\n—pycache__ phisher_lite.py ng ER.command ¥\n\nPORTFOL...\nPHISH-E...\n\nEmployee... PHISHER\n\n. PYTHON\nAirDrop Phisher Lite phisher_icon.png\n\n_ components utils.py Modules\nApplicat...\n\nMacintos... i J\n\niCloud... Phisher Lite\nModules.zip\n\niCloud\n\nphishericon.png\nDocuments\n\nDesktop\n\nShared ®) Macintosh HD > Users > taek > PHISH-ER-Lite\n\nlel Te\n\nBO) = 7."
2025-07-24 18:37:34,✅ SAFE,,/Users/taek/Desktop/phish_screenshots/screenshot_20250724-183728.png,@ Arc File Edit View Spaces Tabs Archive Extensions Window Help\n\nQ ®@ Thu Jul 24 6:37PM\n\n© My Form x = - La x\n0 123¢ontactiorm.com xr = {4 rep) eee\n\nUserlD\n\nEmail\n\nP-@sswOrd\n\nP-@sswOrd\n\nSUBMIT FORM
2025-07-24 18:42:03,✅ SAFE,,/Users/taek/Desktop/phish_screenshots/screenshot_20250724-184157.png,@ Arc File Edit View Spaces Tabs Archive Extensions Window Help © €& » FS Q S_~ Thu Jul 24 6:41PM\n\n© My Form x = - or] x\n\n0 123contactform.com xr = |\n\nUserlD\n\nEmail\n\nwOrd\n\nP-@sswOrd\n\nSUBMIT FORM
2025-07-24 18:44:13,✅ SAFE,,/Users/taek/Desktop/phish_screenshots/screenshot_20250724-184408.png,¢ Arc File Edit View Spaces Tabs Archive Extensions Window Help © €&\n\nQ @ Thu Jul 24 6:44PM\n\n© My Form x = - a x\n0 123contactform.com xr = | rep) ree\n\nName\n\nUserlD\n\nEmail\n\nP-@sswOrd\n\nP-@sswOrd\n\nSUBMIT FORM
2025-07-24 18:53:56,✅ SAFE,,/Users/taek/Desktop/phish_screenshots/screenshot_20250724-185352.png,¢ Arc File Edit View Spaces Tabs Archive Extensions Window Help © €&\n\nQ © Thu Jul 24 6:53PM\n\n© My Form x = - a x\n0 123contactform.com xr = | rep) ree\n\nName\n\nUserlD\n\nEmail\n\nP-@sswOrd\n\nP-@sswOrd\n\nSUBMIT FORM
2025-07-24 19:01:25,✅ SAFE,,/Users/taek/Desktop/phish_screenshots/screenshot_20250724-190121.png,¢ Arc File Edit View Spaces Tabs Archive Extensions Window Help © €&\n\nQS Thu Jul 24 7:01PM\n\n© My Form x = - a x\n0 123contactform.com xr = | rep) ree\n\nName\n\nUserlD\n\nEmail\n\nP-@sswOrd\n\nP-@sswOrd\n\nSUBMIT FORM
2025-07-24 19:07:48,✅ SAFE,,/Users/taek/Desktop/phish_screenshots/screenshot_20250724-190744.png,"@ Arc File Edit View Spaces Tabs Archive Extensions Window Help © €& Q_ &@ Thu Jul 24 7:07PM\n\n""3 My Form x Ee - a x\n0 123contactform.com xr = iA rep) “5\n\nUserlD\n\nEmail\n\nP-@sswOrd\n\nP-@sswOrd\nSUBMIT FORM\n2\n\nSHOe® aoa 7BO° SUH) = 6"
2025-07-24 19:34:58,✅ SAFE,,/Users/taek/Desktop/phish_screenshots/screenshot_20250724-193453.png,"@ Arc File Edit View Spaces Tabs Archive Extensions Window Help © €& Q @ Thu Jul 24 7:34PM\n\n""3 My Form x Ee - a x\n0 123contactform.com xr = iA rep) “5\n\nUserlD\n\nEmail\n\nP-@sswOrd\n\nP-@sswOrd\nSUBMIT FORM\n2\n\nSHOe® aoa 7BO° SUH) = 6"
2025-07-24 19:47:10,⚠️ MEDIUM RISK,⚠️ Urgency,/Users/taek/Desktop/phish_screenshots/screenshot_20250724-194707.png,@ Preview File Edit View Go Tools Window Help E SF Q @ > Thu Jul 24 7:47PM\n\nfL) v_ test_screenshot.png Qy Search\n\nLink: httpy//example.com\nURGENT action néeded! Verify Now!
2025-07-24 20:16:32,⚠️ MEDIUM RISK,⚠️ Urgency,/Users/taek/Desktop/phish_screenshots/screenshot_20250724-201628.png,Test image.\nLink: httpy//example.com\nURGENT action néeded! Verify Now!
2025-07-24 20:19:46,⚠️ MEDIUM RISK,⚠️ Urgency,/Users/taek/Desktop/phish_screenshots/screenshot_20250724-201943.png,fL) v_ test_screenshot.png Qy Search\n\nLink: httpy//example.com\nURGENT action néeded! Verify Now!
2025-07-24 20:32:29,⚠️ MEDIUM RISK,⚠️ Urgency,/Users/taek/Desktop/phish_screenshots/screenshot_20250724-203226.png,@ Preview File Edit View Go Tools Window’ Help E >s Q @_ Thu Jul 24 8:32PM\n\nfL) v_ test_screenshot.png Qy Search\n\nLink: httpy//example.com\nURGENT action néeded! Verify Now!
2025-07-25 17:39:52,✅ SAFE,,/Users/taek/Desktop/phish_screenshots/screenshot_20250725-173945.png,"@ Terminal Shell Edit\n\nView Window Help E Se FriJul 25 5:39PM\n\nGemini\n\nrae 2.5Pro w\ngemini.google.com\n\nWrong Key: The Al responded with the key “translation_text"" instead of ""generated_text"" . Your code was only\n\nlooking for “generated_text"" , whichis why it printed Unexpected generator format .\n\nWrong Language: Because the google-t5/t5-large model is fundamentally designed for translation, it incorrectly\n\ntranslated your English prompt into German.\n\nThe fix is to update the code to handle both of these issues.\n\nThe Final Fix\n1. We'll adjust the code to accept either ""translation_text"" or ""generated_text"" as the key.\n\n2. We'll adjust the Al prompt to explicitly instruct the model to respond in English.\n\nThis should be the last change needed. Please replace the entire content of your ai_handler.py file with this final version.\n\nPython (0\n\nimport requests\n\nmessages fac... CS\nimport time Last login: Fri Jul 25 17:37:34 on ttys@e1\n/Users/taek/PHISH-ER-Lite/\ PhishRx\ App.command ; exit;\n(3136) YouTube # --- CONFIG --| taek@MacBook-Air ~ % /Users/taek/PHISH-ER-Lite/\ PhishRx\ App.command ; exit;\nHF_API_KEY = os\nCLASSIFIER_MODE| === PHISH-ER + Tray launched. Press ENTER to close this window. ===\n\nGENERATOR MODEL; App started!\n\n@ © @ © taek— PhishRx App.command — Python « PhishRx App.command — 80x...\n\nMail - Sha\n\nDrive and Deli... # --- HEADERS -\nHEADERS = {\n\nA ""Authorizat\n\nWork at Activ... -Ty|\n\nGame Facilit .\nAsk Gemini\n\nNew Arc Version Available"
